order_num,PID,purchase_num,purchase_value,item_num,category,branches
1393182,bd301789-8d50-11e8-ba92-0a58ac1305b1,1,9.9,99910576,auxiliary meal,B
1393258,a8cf32f2-60d3-11e8-aa5f-0a58ac13039c,1,13.8,80974745,dairy,C
1393367,de49a948-ac2f-4b97-9d1b-e2ddbe348e58,1,3,11000029,drinks,B
1393893,fc7ea531-4e51-11e8-836b-0a58ac130356,1,21,10000012,tobacco,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,9.9,12000205,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,4,18000085,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,4.8,18000039,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,7.5,12601532,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,7.5,12000357,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,2.5,12000411,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,0.3,50000005,shopping bag,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,7.9,16000055,snacks,C
1393916,ecca40f8-7bb0-4052-8639-3f7254eab08f,3,3,13000012,fast food,C
1394050,322c37df-72e1-4726-8f07-5b6c291fb2c1,1,5,91000046,dairy,A
1394050,322c37df-72e1-4726-8f07-5b6c291fb2c1,1,4,11000110,dairy,A
1394144,31e0f10b-84a2-11e8-b249-0a58ac1303f0,2,8.6,99005093,snacks,A
1394287,6f4e35db-b5b6-4a45-b690-f2858292e99f,1,4,11000747,alcohol,A
1394287,6f4e35db-b5b6-4a45-b690-f2858292e99f,1,6,11000077,alcohol,A
1394337,027b2e5a-49fc-11e8-b58c-0a58ac130522,1,5,11000034,drinks,C
1394375,db6fa425-de55-4f4c-91a1-765f5ed47ce7,2,20,10000049,tobacco,B
1394393,739af88e-c717-45fa-8ccb-f963f706f101,1,31,10000091,tobacco,A
1394478,2d95f2c2-50ad-442e-843d-f9d20d6fd083,1,8.5,11000429,alcohol,A
1394512,919755b9-7075-11e8-98b0-0a58ac130598,1,16,10000084,tobacco,B
1394512,919755b9-7075-11e8-98b0-0a58ac130598,1,3.5,40000015,fast food,B
1394748,fa5b9154-2857-11e8-a02c-0a58ac13002a,1,3,99001987,drinks,B
1394817,6c8eeb2e-8bef-11e8-b79c-0a58ac1305b1,1,10,12001200,snacks,B
1394817,6c8eeb2e-8bef-11e8-b79c-0a58ac1305b1,1,7.9,33604605,snacks,B
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,2,7,11000152,drinks,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,2.5,12000505,snacks,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,7.5,11603915,alcohol,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,4.8,18000039,snacks,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,2,9.6,18000040,snacks,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,9.5,18103108,snacks,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,39.900002,30603405,fast food,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,44,33605173,alcohol,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,18,11603904,alcohol,A
1394953,bcca9825-77b0-11e8-9393-0a58ac130661,1,0.3,50000005,shopping bag,A
1394969,9d0f75d8-b3a4-4e7d-9881-be3650874d14,2,6.6,99004104,dairy,B
1394969,9d0f75d8-b3a4-4e7d-9881-be3650874d14,1,5,99000368,drinks,B
1394969,9d0f75d8-b3a4-4e7d-9881-be3650874d14,1,3,11000259,drinks,B
1394969,9d0f75d8-b3a4-4e7d-9881-be3650874d14,1,4,12604225,drinks,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,2,18091914,snacks,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,9.9,12604241,drinks,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,5,12604224,drinks,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,2.5,93895403,fast food,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,2.5,40000031,fast food,B
1395017,31e2225f-93d4-11e8-834a-0a58ac1305b1,1,1,40000086,fast food,B
1395174,23c67a7f-2dc0-11e8-bee1-0a58ac13027f,1,7.5,11601959,alcohol,A
1395174,23c67a7f-2dc0-11e8-bee1-0a58ac13027f,1,2.5,11603910,alcohol,A
1395174,23c67a7f-2dc0-11e8-bee1-0a58ac13027f,1,4,11000747,alcohol,A
1395174,23c67a7f-2dc0-11e8-bee1-0a58ac13027f,1,3,80974985,alcohol,A
1395174,23c67a7f-2dc0-11e8-bee1-0a58ac13027f,1,7.5,11601960,alcohol,A
1395181,065fda80-daec-49f1-98eb-de04b27651b7,1,4.5,12000663,snacks,B
1395272,70a340fd-4a63-11e8-9c92-0a58ac1300da,1,3.5,11000121,drinks,A
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,10.8,30600871,personal cleaning,B
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,11.5,30000064,personal cleaning,B
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,9.5,12000508,snacks,B
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,1,99002365,snacks,B
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,14.8,15616701,snacks,B
1395606,56e4782e-6c9d-11e8-b2b7-0a58ac130642,1,0.2,50000006,shopping bag,B
1395683,801945d3-6b04-11e8-8dd1-0a58ac1303bc,1,16,10000084,tobacco,B
1395809,bf736bb7-050c-496c-834d-7c5524032cff,1,4.5,40000044,snacks,A
1395809,bf736bb7-050c-496c-834d-7c5524032cff,1,7.5,40603780,snacks,A
1395809,bf736bb7-050c-496c-834d-7c5524032cff,1,6.9,12000738,snacks,A
1395809,bf736bb7-050c-496c-834d-7c5524032cff,1,1,12000675,snacks,A
1395809,bf736bb7-050c-496c-834d-7c5524032cff,1,0.2,50000006,shopping bag,A
1395822,bf736bb7-050c-496c-834d-7c5524032cff,1,3.8,13000002,auxiliary meal,A
1395883,b0086a94-b256-4fe6-b22c-561baafec6d5,1,10,30000117,personal cleaning,A
1395885,f3725370-0e37-11e8-a651-0a58ac13001a,12,540,33604040,alcohol,B
1396125,f27b8e2c-a923-4d0d-aa67-a648681b3de0,1,13,10603662,tobacco,C
1396175,69a7338b-c186-4832-afed-98502bfca236,4,8,11000391,drinks,A
1396175,69a7338b-c186-4832-afed-98502bfca236,1,3,99928384,snacks,A
1396175,69a7338b-c186-4832-afed-98502bfca236,1,5,60603282,snacks,A
1396474,7ed3dd00-4c92-11e8-b74f-0a58ac130522,2,15,12000357,snacks,C
1396684,e40a9472-4113-11e8-bd2f-0a58ac130510,1,6.5,11601838,drinks,A
1396732,9ab36a45-947a-11e8-84ae-0a58ac1305b1,1,4.5,11000169,drinks,C
1396732,9ab36a45-947a-11e8-84ae-0a58ac1305b1,2,17,10000008,tobacco,C
1396798,522717f4-7553-11e8-901d-0a58ac130661,2,2,18000140,snacks,A
1396798,522717f4-7553-11e8-901d-0a58ac130661,1,7.5,11601959,alcohol,A
1396798,522717f4-7553-11e8-901d-0a58ac130661,1,7.5,11601960,alcohol,A
1396798,522717f4-7553-11e8-901d-0a58ac130661,1,9.5,12000511,snacks,A
1396816,b1827e7b-cb3e-4caa-b068-2f75e4ad93e3,1,11.5,11000051,dairy,A
1396822,3e9b18f2-22f7-4cca-851f-8464e5d45ccc,1,2,11000270,drinks,C
1396897,22cd1ae7-1379-405d-985e-8838a66c7493,2,8,91000047,dairy,B
1396897,22cd1ae7-1379-405d-985e-8838a66c7493,1,4,11000110,dairy,B
1396897,22cd1ae7-1379-405d-985e-8838a66c7493,1,5.5,12000185,snacks,B
1396951,72cf42fa-8429-4f62-a06f-4859fe4bdb7f,1,5.5,11603882,alcohol,B
1397137,690236ed-d9bb-4ddf-ae5d-7f126b162fb2,1,5,11000033,drinks,B
1397137,690236ed-d9bb-4ddf-ae5d-7f126b162fb2,1,5,11000034,drinks,B
1397285,3e921b97-627e-4cc2-b2b8-d88619fee9ce,1,9,11601790,dairy,A
1397285,3e921b97-627e-4cc2-b2b8-d88619fee9ce,2,2,13000012,fast food,A
1397285,3e921b97-627e-4cc2-b2b8-d88619fee9ce,1,1.8,13000005,auxiliary meal,A
1397303,f3725370-0e37-11e8-a651-0a58ac13001a,1,1.5,13000003,auxiliary meal,B
1397303,f3725370-0e37-11e8-a651-0a58ac13001a,1,2,13000369,auxiliary meal,B
1397303,f3725370-0e37-11e8-a651-0a58ac13001a,1,4.5,13000090,fast food,B
1397397,d05999d6-afd6-4fb9-8d59-2178392ade86,1,3.5,11603832,drinks,C
1397397,d05999d6-afd6-4fb9-8d59-2178392ade86,1,2,11000391,drinks,C
1397557,0c0ec02e-76e1-11e8-9264-0a58ac130661,2,17,10000008,tobacco,B
1397557,0c0ec02e-76e1-11e8-9264-0a58ac130661,1,14.8,15616641,snacks,B
1397557,0c0ec02e-76e1-11e8-9264-0a58ac130661,1,9.5,15616593,snacks,B
1397626,c2b75484-4322-11e8-b28b-0a58ac130517,1,6,18111815,fast food,C
1397626,c2b75484-4322-11e8-b28b-0a58ac130517,1,3,11602010,alcohol,C
1397626,c2b75484-4322-11e8-b28b-0a58ac130517,2,6,92100001,auxiliary meal,C
1397671,ed7af8e6-6634-11e8-a8c7-0a58ac130590,2,17,10000008,tobacco,A
1397681,c4e591ee-2dee-4ad8-9940-6f76f5c9d0f0,1,4.5,12604187,drinks,B
1397763,308d1cbb-e0a1-4893-acbf-acc96392aa88,1,5.5,11603882,alcohol,A
1397880,026ddc83-097b-11e8-b275-0a58ac130242,1,5.5,13000336,fast food,B
1397880,026ddc83-097b-11e8-b275-0a58ac130242,1,6.8,99004028,snacks,B
1397880,026ddc83-097b-11e8-b275-0a58ac130242,1,5.5,18000121,snacks,B
1397880,026ddc83-097b-11e8-b275-0a58ac130242,1,3,11000071,drinks,B
1397880,026ddc83-097b-11e8-b275-0a58ac130242,1,19,10000031,tobacco,B
1398064,7b9b98ab-81a5-484b-8e9f-c4b499db6f2f,1,9,13000077,snacks,A
1398148,ed04f667-8368-11e8-b113-0a58ac1303f0,2,6,12001258,drinks,C
1398148,ed04f667-8368-11e8-b113-0a58ac1303f0,1,3.5,40000015,fast food,C
1398220,b26e3cc2-dc9b-4a7f-80a4-287830ecb42c,1,5.5,12604057,drinks,C
1398253,f7f487bf-4ee1-11e8-838a-0a58ac130356,3,18,11000693,alcohol,C
1398253,f7f487bf-4ee1-11e8-838a-0a58ac130356,1,0.2,50000006,shopping bag,C
1398394,b9a56e3c-c420-483c-a9c9-c413a3ce50c8,1,2,11000133,drinks,B
1398394,b9a56e3c-c420-483c-a9c9-c413a3ce50c8,1,8.9,33603951,drinks,B
1398634,3e0282c0-587a-11e8-a81f-0a58ac130384,1,45,33604040,alcohol,A
1398634,3e0282c0-587a-11e8-a81f-0a58ac130384,2,11,11000158,drinks,A
1398634,3e0282c0-587a-11e8-a81f-0a58ac130384,5,37.5,10000019,tobacco,A
1398634,3e0282c0-587a-11e8-a81f-0a58ac130384,1,0.3,50000005,shopping bag,A
1398650,c6c0287d-6b38-11e8-8dfe-0a58ac1303bc,1,7.5,13603860,drinks,C
1398707,c5be69f4-3d5f-4f5f-9ff9-eb40d2168f27,1,18,10603579,tobacco,B
1398853,716eeb25-6a03-4583-ac43-3551a3f5638b,1,15,10000010,tobacco,B
1398868,54f559ea-78d8-11e8-948b-0a58ac130661,1,9.9,60603257,dairy,A
1398868,54f559ea-78d8-11e8-948b-0a58ac130661,1,4.5,12000023,snacks,A
1398966,c2e5772b-a89c-4cad-8aaf-6076b97317f8,3,18,11000001,drinks,C
1398966,c2e5772b-a89c-4cad-8aaf-6076b97317f8,1,12.8,12601410,snacks,C
1398966,c2e5772b-a89c-4cad-8aaf-6076b97317f8,2,17,10000008,tobacco,C
1398966,c2e5772b-a89c-4cad-8aaf-6076b97317f8,1,0.2,50000006,shopping bag,C
1398997,ba872c6e-1f1a-11e8-bc26-0a58ac130020,1,3.3,11000428,drinks,A
1398997,ba872c6e-1f1a-11e8-bc26-0a58ac130020,1,10.5,12000170,snacks,A
1399041,d04319c1-5a60-461b-9da5-31f3b1deb6a3,1,15,91000100,dairy,A
1399082,9783d037-5191-11e8-83f3-0a58ac130356,1,2,13000348,snacks,B
1399429,070537b5-632b-4084-a6ec-1c00b1ec9408,1,3,11000130,drinks,C
1399429,070537b5-632b-4084-a6ec-1c00b1ec9408,1,2,11000194,dairy,C
1399429,070537b5-632b-4084-a6ec-1c00b1ec9408,1,3,11000085,drinks,C
1399746,a5f252a3-a772-400d-979e-7f7640a94764,1,3,11000120,drinks,C
1399771,a5f252a3-a772-400d-979e-7f7640a94764,1,0.6,12000273,snacks,C
1399805,0f6480e5-93ea-11e8-8399-0a58ac1305b1,1,5,11000256,drinks,B
1399805,0f6480e5-93ea-11e8-8399-0a58ac1305b1,1,3.3,11000428,drinks,B
1399948,8e7aa4bd-7deb-11e8-adf4-0a58ac130661,1,3.5,11000121,drinks,B
1399948,8e7aa4bd-7deb-11e8-adf4-0a58ac130661,1,3,11000258,drinks,B
1399984,930e8a7f-34e7-11e8-9503-0a58ac13009d,1,12.8,12601410,snacks,A
1399984,930e8a7f-34e7-11e8-9503-0a58ac13009d,2,12.8,18042210,snacks,A
1399984,930e8a7f-34e7-11e8-9503-0a58ac13009d,1,7.5,99926171,snacks,A
1399995,d165bb55-9c23-49de-a474-4b75fa73c7e1,1,12.8,12601412,snacks,A
1399995,d165bb55-9c23-49de-a474-4b75fa73c7e1,1,4.5,11000139,dairy,A
1400026,3b5ea419-7d10-11e8-accc-0a58ac130661,1,2,11000391,drinks,C
1400253,55735281-5b73-11e8-aeaa-0a58ac130394,3,25.5,10000008,tobacco,B
1400451,e7694970-4924-48ff-9c42-b0f50a6c9e13,1,3,11000029,drinks,A
1400451,e7694970-4924-48ff-9c42-b0f50a6c9e13,1,5.5,12604118,drinks,A
1400451,e7694970-4924-48ff-9c42-b0f50a6c9e13,1,3.5,11000030,drinks,A
1400581,7d335994-8031-11e8-adc0-0a58ac1303f0,1,11.5,15616627,snacks,A
1400581,7d335994-8031-11e8-adc0-0a58ac1303f0,1,1.5,11000421,drinks,A
1400810,04fd936d-8689-11e8-9305-0a58ac13066c,1,9.9,12604245,drinks,B
1400810,04fd936d-8689-11e8-9305-0a58ac13066c,1,9.9,12604240,drinks,B
1400810,04fd936d-8689-11e8-9305-0a58ac13066c,4,6,11000144,drinks,B
1400879,e39bf023-058e-4f7b-a4b5-40fe033b8c6d,1,6,99030054,dairy,C
1400879,e39bf023-058e-4f7b-a4b5-40fe033b8c6d,1,7,11000240,dairy,C
1400975,30a9fcef-93eb-403e-95df-2fd4b86f4065,1,8,10000004,tobacco,B
1401004,128c8015-6b47-11e8-8e02-0a58ac1303bc,1,8.5,10000008,tobacco,B
1401055,1506c192-53bc-4e12-8a05-933b773da3fc,2,5,60603271,snacks,A
1401055,1506c192-53bc-4e12-8a05-933b773da3fc,2,8,11000299,drinks,A
1401055,1506c192-53bc-4e12-8a05-933b773da3fc,1,5.5,11000004,drinks,A
1401055,1506c192-53bc-4e12-8a05-933b773da3fc,1,1.5,12000012,snacks,A
1401055,1506c192-53bc-4e12-8a05-933b773da3fc,2,4,93895471,fast food,A
1401305,2244ab04-a49a-4a82-8cc1-989df9f9b040,1,8.5,10000008,tobacco,A
1401483,ebb9d5a6-7f82-11e8-8768-0a58ac130661,1,17.5,99929042,tobacco,B
1401601,e8d8654f-1e4b-4450-af24-2bcc251a465b,1,5.5,40603717,snacks,A
1401740,123223e2-5a49-11e8-809b-0a58ac13062b,3,63,10000012,tobacco,C
1401823,5e4f8395-ccec-4c59-9441-5205793a8a99,2,11,13000339,fast food,A
1401998,55047f72-471b-11e8-befa-0a58ac13033c,2,6,13000268,auxiliary meal,C
1401998,55047f72-471b-11e8-befa-0a58ac13033c,1,12.9,30603420,fast food,C
1401998,55047f72-471b-11e8-befa-0a58ac13033c,1,5.5,13000408,fast food,C
1402001,ca907ff8-67ec-11e8-a943-0a58ac130590,1,2.5,18111814,snacks,C
1402001,ca907ff8-67ec-11e8-a943-0a58ac130590,1,5.9,18000119,snacks,C
1402001,ca907ff8-67ec-11e8-a943-0a58ac130590,1,4.5,13000011,fast food,C
1402001,ca907ff8-67ec-11e8-a943-0a58ac130590,1,0.2,50000006,shopping bag,C
1402071,03c55d3a-4632-11e8-b0f8-0a58ac130519,1,5,11000369,drinks,C
1402140,83136642-4d36-11e8-b7c8-0a58ac130522,1,6.8,11603861,alcohol,A
1402140,83136642-4d36-11e8-b7c8-0a58ac130522,1,3,99911885,fast food,A
1402175,9e795307-03af-41ba-a5be-cb5d18fa4fc8,1,13,10603662,tobacco,A
1402302,daded1a6-8c51-11e8-b8b2-0a58ac1305b1,1,6,11000077,alcohol,A
1402335,02c421e4-0be8-4b67-a63d-9085ef454990,1,5,99000368,drinks,C
1402476,5f3cd1f8-83a6-11e8-b164-0a58ac1303f0,4,180,33604040,alcohol,C
1402476,5f3cd1f8-83a6-11e8-b164-0a58ac1303f0,1,0.2,50000006,shopping bag,C
1402476,5f3cd1f8-83a6-11e8-b164-0a58ac1303f0,1,2,11000133,drinks,C
1402476,5f3cd1f8-83a6-11e8-b164-0a58ac1303f0,1,8.5,10000008,tobacco,C
1402624,0950d5ac-7b52-11e8-97e2-0a58ac130661,1,1.5,11000062,drinks,C
1402624,0950d5ac-7b52-11e8-97e2-0a58ac130661,1,16,10000014,tobacco,C
1402624,0950d5ac-7b52-11e8-97e2-0a58ac130661,1,1,10603552,tobacco,C
1402654,e5ebf7c8-24f0-4c06-b298-c617896aa678,2,4,11000133,drinks,B
1402735,2c7730ea-1ef2-4101-971b-599f07868603,1,5,30000282,personal cleaning,B
1402735,2c7730ea-1ef2-4101-971b-599f07868603,1,4.5,12000402,snacks,B
1402756,ac08ac6d-6ee4-11e8-be93-0a58ac1303c5,3,9,11000085,drinks,A
1402885,dd3adb95-aab4-40cf-8dcb-8e3285c9cc39,1,2,11000132,drinks,A
1402885,dd3adb95-aab4-40cf-8dcb-8e3285c9cc39,1,1,30000002,household cleaning,A
1402885,dd3adb95-aab4-40cf-8dcb-8e3285c9cc39,2,7,40600267,fast food,A
1403214,8cd47051-6c5f-11e8-8e61-0a58ac1303bc,2,4,11000133,drinks,C
1403253,daa6af30-d905-4753-bd62-9e4234e8c23c,1,1.5,11000144,drinks,C
1403253,daa6af30-d905-4753-bd62-9e4234e8c23c,1,1,10603552,tobacco,C
1403253,daa6af30-d905-4753-bd62-9e4234e8c23c,1,23,10000009,tobacco,C
1403304,b0cba19c-d7a8-438a-b9ae-52c9ede3d618,1,6,30603278,personal cleaning,C
1403482,421f64d3-7dbc-11e8-ad81-0a58ac130661,1,10,10603778,tobacco,B
1403490,b432af5e-c86e-4c23-82b1-3043cb76821a,1,4,13000240,auxiliary meal,B
1403490,b432af5e-c86e-4c23-82b1-3043cb76821a,1,12.9,30603420,fast food,B
1403490,b432af5e-c86e-4c23-82b1-3043cb76821a,2,3,13000098,auxiliary meal,B
1403868,949b9c20-f645-4797-b6f8-3667e01e7ed4,1,1.5,11000144,drinks,B
1403868,949b9c20-f645-4797-b6f8-3667e01e7ed4,2,4,11000132,drinks,B
1403868,949b9c20-f645-4797-b6f8-3667e01e7ed4,1,4,16400084,snacks,B
1403868,949b9c20-f645-4797-b6f8-3667e01e7ed4,1,5,11000038,dairy,B
1404050,51f2c26b-812b-11e8-aef1-0a58ac1303f0,1,8.5,10000008,tobacco,C
1404245,bf494e87-ae9e-4e9d-87de-46fcf53103be,1,4.5,30603331,fast food,A
1404245,bf494e87-ae9e-4e9d-87de-46fcf53103be,1,3.5,93895557,snacks,A
1404564,559c0134-0b3c-11e8-afda-0a58ac130255,1,26,32000121,houseware,A
1404961,1305b969-3c94-4df0-8bc6-f122c47b95ed,1,3,11000029,drinks,B
1404961,1305b969-3c94-4df0-8bc6-f122c47b95ed,1,8.9,12601565,snacks,B
1404961,1305b969-3c94-4df0-8bc6-f122c47b95ed,1,4.5,12000022,snacks,B
1404961,1305b969-3c94-4df0-8bc6-f122c47b95ed,4,4,13000012,fast food,B
1405094,dd0bdb03-ce05-4283-9c5f-aa9f044fd6e5,1,5.5,12604233,drinks,A
1405201,11dae2a2-c786-4580-a64c-ae0a5289544d,2,7,11000221,drinks,C
1405312,1d4327d2-a5bf-42e8-a720-4fbd99f24a2e,1,7.5,99002587,personal cleaning,B
1405333,c5bd12f3-93b2-11e8-8307-0a58ac1305b1,2,52,99000088,tobacco,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,3.5,91000140,dairy,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,13.3,11000179,dairy,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,10.9,91000081,dairy,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,2,4,11000391,drinks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,9.5,12603867,snacks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,4.5,12000403,snacks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,2.8,12000016,snacks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,4.5,12000278,snacks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,1.5,18010817,fast food,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,7.9,16400135,snacks,A
1405653,888880c8-051f-4500-b432-4e8377c9fae3,1,4.8,15616675,snacks,A
1405662,d87c0cd1-ab60-497d-a62b-2433b4ad61fa,1,26,10000003,tobacco,A
1405810,d9caa433-4252-445d-988d-fa78643263cc,1,3.5,93895557,snacks,A
1405810,d9caa433-4252-445d-988d-fa78643263cc,1,5.5,93895580,snacks,A
1405858,23f57687-866f-4221-9c84-e996ebee4c41,2,16,13603843,dairy,B
1405858,23f57687-866f-4221-9c84-e996ebee4c41,2,6.5,33603967,dairy,B
1405858,23f57687-866f-4221-9c84-e996ebee4c41,1,0.2,50000006,shopping bag,B
1405912,872fc20b-12c8-11e8-a6ab-0a58ac13001a,1,5,11000412,drinks,B
1405912,872fc20b-12c8-11e8-a6ab-0a58ac13001a,1,5,11000256,drinks,B
1405912,872fc20b-12c8-11e8-a6ab-0a58ac13001a,1,2,11000132,drinks,B
1405912,872fc20b-12c8-11e8-a6ab-0a58ac13001a,2,10,12604228,drinks,B
1405912,872fc20b-12c8-11e8-a6ab-0a58ac13001a,1,1,99003842,snacks,B
1405913,1b4646a7-b421-4592-b964-a8ffdcd7c102,1,16,10000033,tobacco,C
1405953,ed7806c6-4b2a-11e8-9c9f-0a58ac1300da,1,6,40603730,snacks,B
1405992,c04efb2e-2276-491b-bfe7-491545074375,4,16,11000110,dairy,A
1406037,969b868b-9d4f-42ad-9766-5226a8b11731,1,3,12000083,snacks,A
1406123,230204f4-b815-4b8f-9ee7-c15a18f46324,2,2,13000201,edible condiments,B
1406230,1d48600e-2d16-4475-ab89-85274a2ef002,2,20,11000242,dairy,A
1406375,c1e63083-487f-4dfc-9398-c131d4ac3578,1,10.8,30600871,personal cleaning,A
1406375,c1e63083-487f-4dfc-9398-c131d4ac3578,1,11.3999995,99007044,snacks,A
1406375,c1e63083-487f-4dfc-9398-c131d4ac3578,1,0.3,50000005,shopping bag,A
1406472,eba16d9a-aa3a-46b5-994f-a787e40ede55,1,2,11000391,drinks,A
1407274,352c6288-2064-11e8-bc59-0a58ac130020,1,9.9,33604739,drinks,A
1407274,352c6288-2064-11e8-bc59-0a58ac130020,1,11,99921150,snacks,A
1407274,352c6288-2064-11e8-bc59-0a58ac130020,1,10,33605151,fast food,A
1407274,352c6288-2064-11e8-bc59-0a58ac130020,1,5.5,91000205,dairy,A
1407385,ea0210e1-0cc9-11e8-a62e-0a58ac13001a,1,4.5,12604214,dairy,B
1407385,ea0210e1-0cc9-11e8-a62e-0a58ac13001a,1,25,10603800,tobacco,B
1407451,c4bb4da5-721d-11e8-976c-0a58ac13065a,2,30,91000100,dairy,A
1407451,c4bb4da5-721d-11e8-976c-0a58ac13065a,2,14,91000017,dairy,A
1407497,b931df7c-38aa-11e8-a631-0a58ac130259,1,6.5,11601838,drinks,B
1407595,afd8da2b-f3b5-4bba-b04d-6476e3e1c62b,2,9,11000127,drinks,C
1407648,2e0fee9a-7b3f-46bf-a51c-23aace784742,1,4,10603558,tobacco,A
1407791,38c0bf17-d0a0-481c-8532-8bf732658bf3,3,3.5,91000099,dairy,B
1407910,ef667e8e-3a5f-4cc2-b324-fd1ccd8bb465,1,15,10603621,tobacco,A
1408007,5c7cbdec-8bca-43e8-adb8-90d4d36e9b95,2,6,11000032,drinks,B
1408058,a522b121-4066-11e8-bd07-0a58ac130510,1,5.5,12604156,drinks,B
1408144,a944d715-ffa7-4b39-af8b-a0a2654a8f5c,1,10.8,30600871,personal cleaning,A
1408435,a3420073-e34a-4abd-9166-24f9db657a05,1,6,11000001,drinks,C
1408659,853e5564-7539-11e8-904b-0a58ac13059c,1,4.5,11601847,drinks,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,2.5,40000031,fast food,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,2.5,93895403,fast food,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,3,93895903,fast food,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,2.5,93895402,fast food,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,1,40000087,fast food,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,0.5,99917861,snacks,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,0.5,99014182,snacks,B
1408865,5459aa44-c8d6-4ae8-8598-713e4d29efbf,1,2,40000029,fast food,B
1409218,69deb2ba-3562-11e8-953d-0a58ac13009d,1,3,93895903,fast food,B
1409218,69deb2ba-3562-11e8-953d-0a58ac13009d,1,2.5,93895403,fast food,B
1409444,1573c02f-52b5-4912-812b-52462d677215,1,2.5,30603338,auxiliary meal,B
1409487,b9728f4f-d09b-42b7-914e-30b320ebe581,1,8.5,10000008,tobacco,C
1409503,e20d2709-f0dc-4849-9279-488feee5580a,1,3.5,11000030,drinks,A
1409503,e20d2709-f0dc-4849-9279-488feee5580a,1,3,12001256,drinks,A
1409503,e20d2709-f0dc-4849-9279-488feee5580a,1,3.5,11603832,drinks,A
1409533,6f480fba-3692-4b28-9e1b-4f0b4cabb65d,2,4,99002183,drinks,C
1409611,c16be3c0-0624-11e8-a6f5-0a58ac130241,1,3,99001987,drinks,B
1409628,856d62da-3323-41e3-95da-2df60f71bc9f,1,13.9,99001472,personal cleaning,B
1409867,c8d75d48-4c68-11e8-b732-0a58ac130522,1,3,11000259,drinks,B
1410099,c68fe263-c6e2-4c0d-a221-0c40543a3153,1,9.9,61010002,personal cleaning,B
1410099,c68fe263-c6e2-4c0d-a221-0c40543a3153,1,20,60603198,personal cleaning,B
1410099,c68fe263-c6e2-4c0d-a221-0c40543a3153,1,8,60603226,personal cleaning,B
1410099,c68fe263-c6e2-4c0d-a221-0c40543a3153,1,4.5,12000710,snacks,B
1410099,c68fe263-c6e2-4c0d-a221-0c40543a3153,1,0.2,50000006,shopping bag,B
1410332,5962612f-07a0-48d4-b4bd-c64c1462e8d3,1,2,11000133,drinks,B
1410354,f5eed9d2-24d4-11e8-ae5b-0a58ac130028,1,5.5,12604189,drinks,A
